video;utterance;arousal;valence
e8a276493;utterance_34.mp4;0.537923753262;0.257914155722
e8a276493;utterance_35.mp4;0.512068867683;0.228644773364
e8a276493;utterance_36.mp4;0.532933294773;0.309897899628
e8a276493;utterance_37.mp4;0.635624229908;0.283380568027
e8a276493;utterance_38.mp4;0.0;0.0
e8a276493;utterance_39.mp4;0.596823096275;0.309030324221
e8a276493;utterance_40.mp4;0.56361913681;0.476977467537
e8a276493;utterance_41.mp4;0.0;0.0
e8a276493;utterance_42.mp4;0.497976660728;0.190305054188
e8a276493;utterance_43.mp4;0.543281137943;0.325638175011
e8a276493;utterance_44.mp4;0.0;0.0
e8a276493;utterance_45.mp4;0.483863025904;0.211133956909
e8a276493;utterance_46.mp4;0.552260518074;0.170251116157
e8a276493;utterance_47.mp4;0.580454468727;0.433268934488
e8a276493;utterance_48.mp4;0.307538002729;0.182162135839
e8a276493;utterance_49.mp4;0.522945165634;0.178816139698
e8a276493;utterance_50.mp4;0.612301230431;0.0634921938181
e8a276493;utterance_51.mp4;0.0;0.0
e8a276493;utterance_52.mp4;0.0;0.0
e8a276493;utterance_53.mp4;0.497277200222;0.329753935337
e8a276493;utterance_54.mp4;0.559233188629;0.332766443491
e8a276493;utterance_55.mp4;0.548514783382;0.301787734032
e8a276493;utterance_56.mp4;0.591133713722;0.468509972095
e8a276493;utterance_57.mp4;0.477608382702;0.271405667067
e8a276493;utterance_58.mp4;0.0;0.0
e8a276493;utterance_59.mp4;0.523870229721;0.603873848915
e8a276493;utterance_61.mp4;0.625641942024;0.453301787376
fd41c38b2;utterance_1.mp4;0.460310161114;0.159406870604
fd41c38b2;utterance_2.mp4;0.411255419254;0.272461116314
fd41c38b2;utterance_3.mp4;0.412515372038;0.0696605965495
fd41c38b2;utterance_4.mp4;0.613867640495;0.194626033306
fd41c38b2;utterance_5.mp4;0.543667316437;0.292254418135
fd41c38b2;utterance_6.mp4;0.541351318359;-0.00650097243488
fd41c38b2;utterance_7.mp4;0.379684984684;-0.0178322792053
fd41c38b2;utterance_8.mp4;0.0;0.0
fd41c38b2;utterance_9.mp4;0.476619184017;0.372701734304
fd41c38b2;utterance_10.mp4;0.0;0.0
fd41c38b2;utterance_11.mp4;0.56595659256;0.147606864572
fd41c38b2;utterance_12.mp4;0.0;0.0
fd41c38b2;utterance_13.mp4;0.501729369164;0.264910370111
fd41c38b2;utterance_14.mp4;0.516612410545;0.0193950645626
fd41c38b2;utterance_15.mp4;0.520964682102;0.272239893675
fd41c38b2;utterance_16.mp4;0.0;0.0
fd41c38b2;utterance_17.mp4;0.0;0.0
fd41c38b2;utterance_18.mp4;0.498445689678;0.416289031506
fd41c38b2;utterance_19.mp4;0.596183419228;0.109302327037
fd41c38b2;utterance_20.mp4;0.524742186069;-0.0148237235844
fd41c38b2;utterance_21.mp4;0.436819911003;-0.433272898197
fd41c38b2;utterance_22.mp4;0.326015174389;0.142833963037
fd41c38b2;utterance_23.mp4;0.0;0.0
fd41c38b2;utterance_24.mp4;0.481983304024;0.312538355589
fd41c38b2;utterance_25.mp4;0.0;0.0
fd41c38b2;utterance_26.mp4;0.48960646987;0.0914387330413
fd41c38b2;utterance_27.mp4;0.0;0.0
fd41c38b2;utterance_28.mp4;0.59486323595;-0.270693451166
fd41c38b2;utterance_29.mp4;0.420306950808;-0.0574197508395
fd41c38b2;utterance_30.mp4;0.0;0.0
fd41c38b2;utterance_31.mp4;0.551868200302;0.237011253834
fd41c38b2;utterance_32.mp4;0.510066747665;0.135365635157
fd41c38b2;utterance_33.mp4;0.546198368073;0.178316429257
fd41c38b2;utterance_34.mp4;0.529798746109;0.16521127522
fd41c38b2;utterance_35.mp4;0.0;0.0
fd41c38b2;utterance_36.mp4;0.398686736822;0.175980642438
fd41c38b2;utterance_37.mp4;0.52616071701;0.205310404301
fd41c38b2;utterance_38.mp4;0.382451593876;-0.126806810498
fd41c38b2;utterance_39.mp4;0.532859921455;0.179641455412
fd41c38b2;utterance_40.mp4;0.51763343811;0.202931165695
fd41c38b2;utterance_41.mp4;0.447073400021;0.263792514801
fd41c38b2;utterance_42.mp4;0.581477403641;0.268078178167
fd41c38b2;utterance_43.mp4;0.556925773621;0.0717124640942
fd41c38b2;utterance_44.mp4;0.463687121868;-0.0205702483654
fd41c38b2;utterance_45.mp4;0.541308045387;0.11217354238
fd41c38b2;utterance_46.mp4;0.553110957146;0.168733105063
fd41c38b2;utterance_47.mp4;0.450177997351;0.323657333851
fd41c38b2;utterance_48.mp4;0.525002062321;0.317626059055
fd41c38b2;utterance_49.mp4;0.563647985458;-0.0498768538237
fd41c38b2;utterance_50.mp4;0.464425981045;0.0720403790474
fd41c38b2;utterance_51.mp4;0.558476090431;0.0734978765249
fd41c38b2;utterance_52.mp4;0.525761902332;-0.0417757108808
fd41c38b2;utterance_53.mp4;0.0;0.0
fd41c38b2;utterance_54.mp4;0.575389266014;0.0576359480619
fd41c38b2;utterance_55.mp4;0.580959558487;0.0374720431864
fd41c38b2;utterance_56.mp4;0.0;0.0
fd41c38b2;utterance_57.mp4;0.638868451118;0.469227910042
2b7a44d40_1;utterance_1.mp4;0.428237259388;0.184022724628
2b7a44d40_1;utterance_2.mp4;0.400310128927;0.324760556221
2b7a44d40_1;utterance_3.mp4;0.422883689404;0.396863549948
2b7a44d40_1;utterance_4.mp4;0.431274950504;0.30688765645
2b7a44d40_1;utterance_5.mp4;0.446119010448;0.378200769424
175acc2a4_1;utterance_1.mp4;0.510548293591;0.240005269647
175acc2a4_1;utterance_2.mp4;0.601288318634;0.218574076891
175acc2a4_1;utterance_3.mp4;0.592237591743;0.293886780739
175acc2a4_1;utterance_4.mp4;0.598443031311;0.255260705948
175acc2a4_1;utterance_5.mp4;0.588460147381;0.184268832207
610fd0cfb_1;utterance_1.mp4;0.477342188358;-0.0127451941371
610fd0cfb_1;utterance_2.mp4;0.462103784084;-0.170555219054
610fd0cfb_1;utterance_3.mp4;0.463812500238;0.149787962437
610fd0cfb_1;utterance_4.mp4;0.486052632332;0.0247910954058
610fd0cfb_1;utterance_5.mp4;0.583597064018;0.259818524122
610fd0cfb_1;utterance_6.mp4;0.69325363636;0.300499767065
610fd0cfb_1;utterance_7.mp4;0.519879639149;0.0905915126204
610fd0cfb_1;utterance_8.mp4;0.5384567976;0.165305763483
975d467b7_1;utterance_1.mp4;0.584092497826;0.437946259975
975d467b7_1;utterance_2.mp4;0.481175988913;0.208981812
975d467b7_1;utterance_4.mp4;0.415782570839;0.170346409082
975d467b7_1;utterance_5.mp4;0.410055875778;0.223946332932
c2e8f2b89_1;utterance_1.mp4;0.36183193326;0.184556096792
c2e8f2b89_1;utterance_2.mp4;0.45588105917;0.147526681423
c2e8f2b89_1;utterance_3.mp4;0.492327690125;0.26312699914
d7c8650e0_1;utterance_2.mp4;0.532228291035;0.0499658510089
d7c8650e0_1;utterance_5.mp4;0.559738457203;0.22836831212
d7c8650e0_1;utterance_6.mp4;0.509246945381;0.401082456112
d7c8650e0_1;utterance_7.mp4;0.367513030767;0.270348250866
d7c8650e0_1;utterance_8.mp4;0.482036828995;0.131408959627
d7c8650e0_1;utterance_9.mp4;0.431494057178;0.119046315551
d7c8650e0_1;utterance_10.mp4;0.539077341557;0.126970216632
d39d991a8_1;utterance_2.mp4;0.516258955002;0.0461171418428
d39d991a8_1;utterance_3.mp4;0.467407435179;-0.0687655583024
d39d991a8_1;utterance_4.mp4;0.473053336143;-0.057665463537
d39d991a8_1;utterance_5.mp4;0.456061065197;-0.0316518470645
d73b7560a_1;utterance_1.mp4;0.45640540123;-0.450855761766
d73b7560a_1;utterance_2.mp4;0.407202482224;-0.650781035423
d73b7560a_1;utterance_3.mp4;0.397970169783;-0.65253174305
d73b7560a_1;utterance_4.mp4;0.408574014902;-0.633328199387
dc937fe58_1;utterance_1.mp4;0.479542016983;0.403138637543
dc937fe58_1;utterance_2.mp4;0.448616415262;0.375080525875
dc937fe58_1;utterance_4.mp4;0.528432071209;0.360261797905
dc937fe58_1;utterance_5.mp4;0.451858997345;0.403949201107
2b47d407c_1;utterance_1.mp4;0.301290392876;0.126150965691
2b47d407c_1;utterance_2.mp4;0.298895388842;0.209624767303
2b47d407c_1;utterance_3.mp4;0.319500744343;-0.0522407665849
2b47d407c_1;utterance_4.mp4;0.352545201778;0.161651104689
2b47d407c_1;utterance_5.mp4;0.310468941927;-0.100179046392
2b47d407c_1;utterance_6.mp4;0.244773924351;0.056905079633
2b47d407c_1;utterance_7.mp4;0.27939042449;0.154839083552
2b47d407c_1;utterance_8.mp4;0.310027569532;-0.146975770593
2b47d407c_1;utterance_9.mp4;0.285210371017;-0.0158163029701
2b47d407c_1;utterance_10.mp4;0.298249006271;-0.296404600143
2b47d407c_1;utterance_11.mp4;0.283163309097;-0.147038117051
2b47d407c_1;utterance_12.mp4;0.292920470238;-0.155201524496
2b47d407c_1;utterance_13.mp4;0.330044448376;-0.21390068531
2b47d407c_1;utterance_14.mp4;0.293435156345;0.0336968973279
2b47d407c_1;utterance_15.mp4;0.329914033413;-0.00265882909298
2b47d407c_1;utterance_16.mp4;0.328389823437;0.00065885251388
2b47d407c_1;utterance_17.mp4;0.319243073463;-0.0953874588013
2b47d407c_1;utterance_18.mp4;0.331757187843;-0.0626004487276
2b47d407c_1;utterance_19.mp4;0.306745350361;0.121084913611
2b47d407c_1;utterance_20.mp4;0.327110171318;-0.0764690637589
2b47d407c_1;utterance_21.mp4;0.32501077652;-0.284979462624
2b47d407c_1;utterance_22.mp4;0.317493677139;-0.163513183594
2b47d407c_1;utterance_23.mp4;0.343350052834;-0.0442262031138
3f2e427de_1;utterance_1.mp4;0.494489312172;0.229447752237
3f2e427de_1;utterance_2.mp4;0.44054248929;0.246137440205
3f2e427de_1;utterance_3.mp4;0.361230254173;0.243324637413
3f2e427de_1;utterance_4.mp4;0.431683599949;0.310574144125
3f2e427de_1;utterance_5.mp4;0.391991257668;0.467327207327
4b16a4aa0_1;utterance_1.mp4;0.405777513981;-0.054520662874
4b16a4aa0_1;utterance_2.mp4;0.474040210247;0.0807547941804
4b16a4aa0_1;utterance_3.mp4;0.438363015652;-0.0757697150111
4b16a4aa0_1;utterance_4.mp4;0.42393040657;-0.102264463902
4b16a4aa0_1;utterance_5.mp4;0.490527629852;0.0599303171039
4b16a4aa0_1;utterance_6.mp4;0.518985509872;-0.00448608398438
5ae4d78f1_1;utterance_1.mp4;0.625300705433;0.256385415792
5ae4d78f1_1;utterance_2.mp4;0.709483027458;0.207455277443
5ae4d78f1_1;utterance_3.mp4;0.587905883789;0.170216754079
5ae4d78f1_1;utterance_4.mp4;0.507406413555;-0.0288772135973
5ae4d78f1_1;utterance_5.mp4;0.508723676205;-0.00807198137045
5ae4d78f1_1;utterance_6.mp4;0.564990639687;0.214944273233
5ae4d78f1_1;utterance_7.mp4;0.588359177113;-0.0804896056652
6a3db07f1_1;utterance_1.mp4;0.73084795475;0.177194371819
6a3db07f1_1;utterance_2.mp4;0.521340250969;0.149314910173
6a3db07f1_1;utterance_3.mp4;0.663658320904;0.20024369657
6a3db07f1_1;utterance_4.mp4;0.502984881401;0.229806020856
6a3db07f1_1;utterance_5.mp4;0.572193861008;0.248215407133
6a3db07f1_1;utterance_6.mp4;0.468620181084;0.173577606678
6a3db07f1_1;utterance_7.mp4;0.429841071367;0.214241489768
6a3db07f1_1;utterance_8.mp4;0.496652722359;0.207420289516
6b45db6a1_1;utterance_1.mp4;0.464908659458;0.279595226049
6b45db6a1_1;utterance_2.mp4;0.425906419754;0.345949113369
6b45db6a1_1;utterance_3.mp4;0.459339141846;0.333762168884
6b45db6a1_1;utterance_4.mp4;0.597889840603;0.280504137278
6b45db6a1_1;utterance_6.mp4;0.470005393028;0.219460517168
6b45db6a1_1;utterance_7.mp4;0.471981316805;0.225025504827
6b45db6a1_1;utterance_8.mp4;0.503187179565;0.166056007147
6b45db6a1_1;utterance_9.mp4;0.568152666092;0.26858818531
6b45db6a1_1;utterance_10.mp4;0.560745954514;0.211178034544
6b45db6a1_1;utterance_11.mp4;0.605725586414;0.160331323743
6b45db6a1_1;utterance_12.mp4;0.532502770424;0.196457117796
6b45db6a1_1;utterance_13.mp4;0.40861415863;0.145554259419
6b45db6a1_1;utterance_14.mp4;0.586178779602;0.224025472999
7e9cc4f37_1;utterance_1.mp4;0.525310993195;0.184465050697
7e9cc4f37_1;utterance_2.mp4;0.61754077673;0.255096912384
7e9cc4f37_1;utterance_3.mp4;0.704298615456;0.145658761263
7e9cc4f37_1;utterance_4.mp4;0.613804936409;0.180998384953
7e9cc4f37_1;utterance_5.mp4;0.567032754421;0.239155814052
7e9cc4f37_1;utterance_6.mp4;0.456327199936;0.248922675848
7e9cc4f37_1;utterance_7.mp4;0.593848109245;0.21023479104
7e9cc4f37_1;utterance_8.mp4;0.556887030602;0.138028517365
8bae01f71_1;utterance_1.mp4;0.508708715439;0.287899941206
8bae01f71_1;utterance_2.mp4;0.418775290251;0.373212873936
8bae01f71_1;utterance_3.mp4;0.383284747601;0.292942672968
8bae01f71_1;utterance_4.mp4;0.479729026556;0.261919111013
8bae01f71_1;utterance_5.mp4;0.410811632872;0.325831472874
8bae01f71_1;utterance_7.mp4;0.278578519821;-0.0324084460735
8bae01f71_1;utterance_8.mp4;0.2808355093;-0.132802888751
8bae01f71_1;utterance_9.mp4;0.269693851471;-0.141049832106
8bae01f71_1;utterance_10.mp4;0.357364416122;0.0755897387862
8bae01f71_1;utterance_11.mp4;0.303803026676;-0.077082708478
8bae01f71_1;utterance_12.mp4;0.369366765022;0.0727138593793
8bae01f71_1;utterance_13.mp4;0.287538588047;0.0545241162181
8bae01f71_1;utterance_14.mp4;0.433974713087;0.0468204133213
8bae01f71_1;utterance_15.mp4;0.456710875034;0.0680423676968
8bae01f71_1;utterance_16.mp4;0.319506347179;-0.0803957730532
8bae01f71_1;utterance_17.mp4;0.39287263155;0.148224502802
8bae01f71_1;utterance_18.mp4;0.389910042286;0.0400820933282
8bae01f71_1;utterance_19.mp4;0.304502427578;-0.141384497285
8bae01f71_1;utterance_20.mp4;0.181020841002;-0.205120801926
9b882983a_1;utterance_2.mp4;0.437600761652;0.010684943758
9b882983a_1;utterance_4.mp4;0.47866538167;0.22475451231
9b882983a_1;utterance_5.mp4;0.42470741272;0.0810801759362
9b882983a_1;utterance_6.mp4;0.43102645874;0.150152742863
9b882983a_1;utterance_7.mp4;0.405254304409;-0.140073552728
9b882983a_1;utterance_8.mp4;0.402437210083;0.179051011801
9ce9a4d38_1;utterance_1.mp4;0.522595882416;0.267863988876
9ce9a4d38_1;utterance_2.mp4;0.44630035758;0.217796474695
9ce9a4d38_1;utterance_3.mp4;0.447548419237;0.300866872072
9ce9a4d38_1;utterance_4.mp4;0.401206433773;0.24827542901
9ce9a4d38_1;utterance_5.mp4;0.547162532806;0.241960182786
9ce9a4d38_1;utterance_6.mp4;0.339399516582;0.104523569345
9ce9a4d38_1;utterance_7.mp4;0.458818405867;0.126956164837
9ce9a4d38_1;utterance_8.mp4;0.382577061653;0.0183073375374
9ce9a4d38_1;utterance_9.mp4;0.574624061584;0.310224950314
9ce9a4d38_1;utterance_10.mp4;0.445152699947;0.244144812226
9ce9a4d38_1;utterance_11.mp4;0.43774458766;0.241753056645
9ce9a4d38_1;utterance_12.mp4;0.426850706339;0.212448790669
9ce9a4d38_1;utterance_13.mp4;0.479891777039;0.166270792484
9ce9a4d38_1;utterance_14.mp4;0.49950325489;0.0789292529225
9ce9a4d38_1;utterance_15.mp4;0.478173077106;0.278316140175
9ce9a4d38_1;utterance_16.mp4;0.424159407616;0.182209730148
9ce9a4d38_1;utterance_17.mp4;0.479898303747;0.167551144958
9ce9a4d38_1;utterance_19.mp4;0.512178599834;0.142498716712
9ce9a4d38_1;utterance_20.mp4;0.517676234245;0.312267124653
9ce9a4d38_1;utterance_21.mp4;0.486926108599;0.163425832987
23cdb64b3_1;utterance_1.mp4;0.325532346964;0.375275909901
23cdb64b3_1;utterance_2.mp4;0.330922842026;0.391030371189
23cdb64b3_1;utterance_3.mp4;0.302491754293;0.378780007362
23cdb64b3_1;utterance_4.mp4;0.338995456696;0.508734107018
23cdb64b3_1;utterance_5.mp4;0.302861779928;0.456689834595
23cdb64b3_1;utterance_6.mp4;0.362639278173;0.473252117634
23cdb64b3_1;utterance_7.mp4;0.27085351944;0.452763170004
43f9ef86e_1;utterance_1.mp4;0.442986398935;0.343807697296
43f9ef86e_1;utterance_2.mp4;0.437786757946;0.433306157589
43f9ef86e_1;utterance_3.mp4;0.481141716242;0.379409849644
43f9ef86e_1;utterance_4.mp4;0.493304729462;0.232742279768
43f9ef86e_1;utterance_5.mp4;0.437851965427;0.287008225918
43f9ef86e_1;utterance_6.mp4;0.4279743433;0.301220536232
43f9ef86e_1;utterance_7.mp4;0.451854199171;0.292725503445
43f9ef86e_1;utterance_8.mp4;0.448023468256;0.368473470211
88c192af8_1;utterance_1.mp4;0.500316202641;0.113257408142
88c192af8_1;utterance_2.mp4;0.429917663336;0.0592713728547
88c192af8_1;utterance_3.mp4;0.478671610355;0.174354031682
88c192af8_1;utterance_4.mp4;0.429279386997;-0.185244530439
88c192af8_1;utterance_5.mp4;0.401531457901;-0.110103949904
88c192af8_1;utterance_6.mp4;0.367850333452;0.0981547683477
88c192af8_1;utterance_7.mp4;0.489527076483;0.0583755597472
88c192af8_1;utterance_8.mp4;0.479711949825;-0.0773503631353
88c192af8_1;utterance_9.mp4;0.432040512562;-0.00971534475684
88c192af8_1;utterance_10.mp4;0.539088845253;0.0853837281466
88c192af8_1;utterance_11.mp4;0.405680179596;-0.0703836381435
88c192af8_1;utterance_12.mp4;0.505575180054;0.0536658726633
88c192af8_1;utterance_13.mp4;0.45616799593;0.119372159243
88c192af8_1;utterance_14.mp4;0.475382328033;0.00289190560579
88c192af8_1;utterance_15.mp4;0.445292651653;-0.0313389189541
88c192af8_1;utterance_18.mp4;0.348560750484;0.116236940026
88c192af8_1;utterance_19.mp4;0.476875334978;0.0171769205481
88c192af8_1;utterance_20.mp4;0.340837389231;-0.277802944183
0853ce554_1;utterance_1.mp4;0.47460514307;0.271852761507
0853ce554_1;utterance_2.mp4;0.420768588781;0.176585778594
0853ce554_1;utterance_3.mp4;0.491196662188;0.058504909277
0853ce554_1;utterance_4.mp4;0.455089122057;0.0582000762224
0853ce554_1;utterance_5.mp4;0.399644672871;-0.0247721709311
0853ce554_1;utterance_6.mp4;0.411752402782;0.0912545099854
0853ce554_1;utterance_7.mp4;0.440317839384;-0.00666583701968
0853ce554_1;utterance_8.mp4;0.376735448837;-0.0355665236712
0853ce554_1;utterance_9.mp4;0.435670882463;0.0981886535883
0853ce554_1;utterance_10.mp4;0.403481930494;-0.0514642037451
0853ce554_1;utterance_11.mp4;0.469076365232;0.127053290606
0853ce554_1;utterance_12.mp4;0.399027973413;-0.0985289514065
0853ce554_1;utterance_13.mp4;0.430560350418;0.163936048746
0853ce554_1;utterance_14.mp4;0.407102137804;0.168803080916
0853ce554_1;utterance_15.mp4;0.350230276585;0.0886057764292
0853ce554_1;utterance_16.mp4;0.356393456459;0.123449981213
0853ce554_1;utterance_17.mp4;0.402360260487;0.036055713892
0853ce554_1;utterance_18.mp4;0.462385684252;0.160084843636
0853ce554_1;utterance_20.mp4;0.438894897699;0.240146800876
0853ce554_1;utterance_21.mp4;0.423135191202;0.0254834778607
0853ce554_1;utterance_22.mp4;0.431936323643;0.146023228765
888f448f5_1;utterance_1.mp4;0.466515094042;0.0166020076722
888f448f5_1;utterance_2.mp4;0.513316035271;0.270333856344
888f448f5_1;utterance_3.mp4;0.433385550976;0.38711720705
888f448f5_1;utterance_4.mp4;0.393215835094;-0.022760655731
888f448f5_1;utterance_5.mp4;0.535523891449;0.18474432826
888f448f5_1;utterance_6.mp4;0.438562214375;0.159827888012
888f448f5_1;utterance_7.mp4;0.68212646246;0.393460392952
888f448f5_1;utterance_8.mp4;0.480891138315;0.137527108192
888f448f5_1;utterance_9.mp4;0.577298402786;0.10108782351
888f448f5_1;utterance_10.mp4;0.479420900345;0.207467421889
888f448f5_1;utterance_11.mp4;0.560013175011;0.246109977365
8705af2e3_1;utterance_1.mp4;0.518922269344;0.229153320193
8705af2e3_1;utterance_2.mp4;0.554288625717;0.166225045919
8705af2e3_1;utterance_3.mp4;0.473036110401;0.217490464449
8705af2e3_1;utterance_4.mp4;0.569708347321;0.304008841515
8705af2e3_1;utterance_5.mp4;0.582801222801;0.301255196333
8705af2e3_1;utterance_6.mp4;0.637740731239;0.0863411575556
8705af2e3_1;utterance_7.mp4;0.527451515198;0.216262102127
8705af2e3_1;utterance_8.mp4;0.564761400223;0.278646528721
8705af2e3_1;utterance_9.mp4;0.536271154881;-0.0419501364231
8705af2e3_1;utterance_10.mp4;0.628142356873;0.187911361456
8705af2e3_1;utterance_11.mp4;0.540699243546;0.270954281092
99101d5dc_1;utterance_3.mp4;0.456158816814;0.289422094822
99101d5dc_1;utterance_5.mp4;0.563227057457;0.190143823624
99101d5dc_1;utterance_6.mp4;0.401477724314;0.221058741212
99101d5dc_1;utterance_7.mp4;0.518223047256;0.169953078032
99101d5dc_1;utterance_8.mp4;0.375473439693;-0.219245180488
99101d5dc_1;utterance_9.mp4;0.399752855301;-0.011643409729
99101d5dc_1;utterance_11.mp4;0.440535068512;-0.129449546337
99101d5dc_1;utterance_12.mp4;0.316493988037;0.162298098207
99101d5dc_1;utterance_13.mp4;0.427327126265;0.00102516741026
99101d5dc_1;utterance_14.mp4;0.336252272129;0.014080170542
99101d5dc_1;utterance_15.mp4;0.444146931171;0.0948279350996
99101d5dc_1;utterance_16.mp4;0.557393014431;0.148486062884
99101d5dc_1;utterance_18.mp4;0.456243664026;0.403457820415
99101d5dc_1;utterance_19.mp4;0.455305725336;-0.00935867521912
99101d5dc_1;utterance_20.mp4;0.501504063606;-0.0210934337229
99101d5dc_1;utterance_21.mp4;0.427403599024;0.325327068567
99101d5dc_1;utterance_23.mp4;0.402802973986;0.238867238164
99101d5dc_1;utterance_25.mp4;0.493326663971;0.135230079293
99101d5dc_1;utterance_26.mp4;0.502300143242;0.140558794141
99101d5dc_1;utterance_27.mp4;0.442560404539;0.0802054405212
99101d5dc_1;utterance_29.mp4;0.541289746761;0.235277146101
99101d5dc_1;utterance_30.mp4;0.549720883369;0.22186756134
